1, 1, -2.75648e-11
1, 2, -2.75901e-11
1, 3, -2.76364e-11
1, 4, -2.77035e-11
1, 5, -2.77911e-11
1, 6, -2.78986e-11
1, 7, -2.80255e-11
1, 8, -2.8171e-11
1, 9, -2.83343e-11
1, 10, -2.85144e-11
1, 11, -2.87103e-11
1, 12, -2.89206e-11
1, 13, -2.91442e-11
1, 14, -2.93794e-11
1, 15, -2.96248e-11
1, 16, -2.98785e-11
1, 17, -3.01387e-11
1, 18, -3.04036e-11
1, 19, -3.06709e-11
1, 20, -3.09386e-11
1, 21, -3.12043e-11
1, 22, -3.14657e-11
1, 23, -3.17202e-11
1, 24, -3.19654e-11
1, 25, -3.21987e-11
1, 26, -3.24175e-11
1, 27, -3.2619e-11
1, 28, -3.28007e-11
1, 29, -3.296e-11
1, 30, -3.30943e-11
1, 31, -3.32011e-11
1, 32, -3.3278e-11
1, 33, -3.33227e-11
1, 34, -3.33331e-11
1, 35, -3.33074e-11
1, 36, -3.32437e-11
1, 37, -3.31405e-11
1, 38, -3.29966e-11
1, 39, -3.28109e-11
1, 40, -3.25827e-11
1, 41, -3.23114e-11
1, 42, -3.19968e-11
1, 43, -3.1639e-11
1, 44, -3.12382e-11
1, 45, -3.07951e-11
1, 46, -3.03103e-11
1, 47, -2.97849e-11
1, 48, -2.92202e-11
1, 49, -2.86174e-11
1, 50, -2.79781e-11
1, 51, -2.73041e-11
1, 52, -2.65969e-11
1, 53, -2.58585e-11
1, 54, -2.50907e-11
1, 55, -2.42955e-11
1, 56, -2.34748e-11
1, 57, -2.26304e-11
1, 58, -2.17642e-11
1, 59, -2.08781e-11
1, 60, -1.99737e-11
1, 61, -1.90528e-11
1, 62, -1.8117e-11
1, 63, -1.71678e-11
1, 64, -1.62066e-11
1, 65, -1.52347e-11
1, 66, -1.42533e-11
1, 67, -1.32636e-11
1, 68, -1.22666e-11
1, 69, -1.12633e-11
1, 70, -1.02544e-11
1, 71, -9.24085e-12
1, 72, -8.22322e-12
1, 73, -7.20218e-12
1, 74, -6.17827e-12
1, 75, -5.15202e-12
1, 76, -4.12386e-12
1, 77, -3.09421e-12
1, 78, -2.06345e-12
1, 79, -1.03193e-12
1, 80, 0
2, 1, -2.7589e-11
2, 2, -2.76145e-11
2, 3, -2.76611e-11
2, 4, -2.77286e-11
2, 5, -2.78168e-11
2, 6, -2.7925e-11
2, 7, -2.80528e-11
2, 8, -2.81994e-11
2, 9, -2.83639e-11
2, 10, -2.85454e-11
2, 11, -2.87427e-11
2, 12, -2.89548e-11
2, 13, -2.91802e-11
2, 14, -2.94174e-11
2, 15, -2.96649e-11
2, 16, -2.99209e-11
2, 17, -3.01835e-11
2, 18, -3.04509e-11
2, 19, -3.0721e-11
2, 20, -3.09914e-11
2, 21, -3.126e-11
2, 22, -3.15244e-11
2, 23, -3.1782e-11
2, 24, -3.20303e-11
2, 25, -3.22667e-11
2, 26, -3.24886e-11
2, 27, -3.26932e-11
2, 28, -3.2878e-11
2, 29, -3.30402e-11
2, 30, -3.31773e-11
2, 31, -3.32868e-11
2, 32, -3.33662e-11
2, 33, -3.34132e-11
2, 34, -3.34257e-11
2, 35, -3.34018e-11
2, 36, -3.33395e-11
2, 37, -3.32375e-11
2, 38, -3.30944e-11
2, 39, -3.29092e-11
2, 40, -3.26811e-11
2, 41, -3.24095e-11
2, 42, -3.20943e-11
2, 43, -3.17355e-11
2, 44, -3.13334e-11
2, 45, -3.08886e-11
2, 46, -3.04019e-11
2, 47, -2.98744e-11
2, 48, -2.93071e-11
2, 49, -2.87016e-11
2, 50, -2.80595e-11
2, 51, -2.73824e-11
2, 52, -2.6672e-11
2, 53, -2.59303e-11
2, 54, -2.51592e-11
2, 55, -2.43606e-11
2, 56, -2.35365e-11
2, 57, -2.26887e-11
2, 58, -2.18191e-11
2, 59, -2.09296e-11
2, 60, -2.0022e-11
2, 61, -1.90979e-11
2, 62, -1.8159e-11
2, 63, -1.72067e-11
2, 64, -1.62426e-11
2, 65, -1.52678e-11
2, 66, -1.42837e-11
2, 67, -1.32914e-11
2, 68, -1.22918e-11
2, 69, -1.1286e-11
2, 70, -1.02748e-11
2, 71, -9.25891e-12
2, 72, -8.23908e-12
2, 73, -7.21589e-12
2, 74, -6.18991e-12
2, 75, -5.16163e-12
2, 76, -4.13149e-12
2, 77, -3.0999e-12
2, 78, -2.06723e-12
2, 79, -1.03382e-12
2, 80, 0
3, 1, -2.76332e-11
3, 2, -2.76589e-11
3, 3, -2.77061e-11
3, 4, -2.77746e-11
3, 5, -2.78639e-11
3, 6, -2.79737e-11
3, 7, -2.81033e-11
3, 8, -2.8252e-11
3, 9, -2.84189e-11
3, 10, -2.86032e-11
3, 11, -2.88036e-11
3, 12, -2.9019e-11
3, 13, -2.92481e-11
3, 14, -2.94893e-11
3, 15, -2.9741e-11
3, 16, -3.00016e-11
3, 17, -3.02692e-11
3, 18, -3.05417e-11
3, 19, -3.08172e-11
3, 20, -3.10932e-11
3, 21, -3.13677e-11
3, 22, -3.16381e-11
3, 23, -3.19018e-11
3, 24, -3.21564e-11
3, 25, -3.23991e-11
3, 26, -3.26273e-11
3, 27, -3.28382e-11
3, 28, -3.30292e-11
3, 29, -3.31974e-11
3, 30, -3.33403e-11
3, 31, -3.34552e-11
3, 32, -3.35397e-11
3, 33, -3.35914e-11
3, 34, -3.36081e-11
3, 35, -3.35877e-11
3, 36, -3.35286e-11
3, 37, -3.34289e-11
3, 38, -3.32875e-11
3, 39, -3.31033e-11
3, 40, -3.28754e-11
3, 41, -3.26034e-11
3, 42, -3.2287e-11
3, 43, -3.19263e-11
3, 44, -3.15217e-11
3, 45, -3.10736e-11
3, 46, -3.05831e-11
3, 47, -3.00511e-11
3, 48, -2.94789e-11
3, 49, -2.88681e-11
3, 50, -2.82202e-11
3, 51, -2.7537e-11
3, 52, -2.68203e-11
3, 53, -2.60721e-11
3, 54, -2.52943e-11
3, 55, -2.44889e-11
3, 56, -2.3658e-11
3, 57, -2.28034e-11
3, 58, -2.19272e-11
3, 59, -2.10311e-11
3, 60, -2.01169e-11
3, 61, -1.91865e-11
3, 62, -1.82414e-11
3, 63, -1.72831e-11
3, 64, -1.63131e-11
3, 65, -1.53328e-11
3, 66, -1.43432e-11
3, 67, -1.33457e-11
3, 68, -1.23411e-11
3, 69, -1.13305e-11
3, 70, -1.03146e-11
3, 71, -9.29421e-12
3, 72, -8.27004e-12
3, 73, -7.24267e-12
3, 74, -6.21262e-12
3, 75, -5.18039e-12
3, 76, -4.14639e-12
3, 77, -3.11101e-12
3, 78, -2.0746e-12
3, 79, -1.0375e-12
3, 80, 0
4, 1, -2.76972e-11
4, 2, -2.77233e-11
4, 3, -2.77714e-11
4, 4, -2.78412e-11
4, 5, -2.79324e-11
4, 6, -2.80444e-11
4, 7, -2.81767e-11
4, 8, -2.83286e-11
4, 9, -2.84992e-11
4, 10, -2.86876e-11
4, 11, -2.88926e-11
4, 12, -2.91131e-11
4, 13, -2.93477e-11
4, 14, -2.95949e-11
4, 15, -2.98532e-11
4, 16, -3.01207e-11
4, 17, -3.03956e-11
4, 18, -3.06759e-11
4, 19, -3.09595e-11
4, 20, -3.12442e-11
4, 21, -3.15274e-11
4, 22, -3.18069e-11
4, 23, -3.208e-11
4, 24, -3.23441e-11
4, 25, -3.25964e-11
4, 26, -3.28342e-11
4, 27, -3.30547e-11
4, 28, -3.3255e-11
4, 29, -3.34324e-11
4, 30, -3.3584e-11
4, 31, -3.37073e-11
4, 32, -3.37996e-11
4, 33, -3.38584e-11
4, 34, -3.38815e-11
4, 35, -3.38667e-11
4, 36, -3.38121e-11
4, 37, -3.37162e-11
4, 38, -3.35774e-11
4, 39, -3.33947e-11
4, 40, -3.31673e-11
4, 41, -3.28946e-11
4, 42, -3.25764e-11
4, 43, -3.22128e-11
4, 44, -3.18043e-11
4, 45, -3.13513e-11
4, 46, -3.08549e-11
4, 47, -3.03162e-11
4, 48, -2.97366e-11
4, 49, -2.91177e-11
4, 50, -2.84611e-11
4, 51, -2.77687e-11
4, 52, -2.70424e-11
4, 53, -2.62843e-11
4, 54, -2.54965e-11
4, 55, -2.46809e-11
4, 56, -2.38398e-11
4, 57, -2.2975e-11
4, 58, -2.20886e-11
4, 59, -2.11826e-11
4, 60, -2.02587e-11
4, 61, -1.93187e-11
4, 62, -1.83643e-11
4, 63, -1.7397e-11
4, 64, -1.64183e-11
4, 65, -1.54295e-11
4, 66, -1.44319e-11
4, 67, -1.34265e-11
4, 68, -1.24144e-11
4, 69, -1.13966e-11
4, 70, -1.03737e-11
4, 71, -9.34669e-12
4, 72, -8.31606e-12
4, 73, -7.28245e-12
4, 74, -6.24636e-12
4, 75, -5.20824e-12
4, 76, -4.1685e-12
4, 77, -3.12749e-12
4, 78, -2.08554e-12
4, 79, -1.04295e-12
4, 80, 0
5, 1, -2.77805e-11
5, 2, -2.78073e-11
5, 3, -2.78566e-11
5, 4, -2.79282e-11
5, 5, -2.80218e-11
5, 6, -2.81368e-11
5, 7, -2.82728e-11
5, 8, -2.8429e-11
5, 9, -2.86045e-11
5, 10, -2.87984e-11
5, 11, -2.90096e-11
5, 12, -2.92369e-11
5, 13, -2.94789e-11
5, 14, -2.97342e-11
5, 15, -3.00012e-11
5, 16, -3.0278e-11
5, 17, -3.05628e-11
5, 18, -3.08536e-11
5, 19, -3.11482e-11
5, 20, -3.14443e-11
5, 21, -3.17395e-11
5, 22, -3.20313e-11
5, 23, -3.2317e-11
5, 24, -3.25939e-11
5, 25, -3.28592e-11
5, 26, -3.311e-11
5, 27, -3.33434e-11
5, 28, -3.35565e-11
5, 29, -3.37462e-11
5, 30, -3.39098e-11
5, 31, -3.40444e-11
5, 32, -3.41473e-11
5, 33, -3.42159e-11
5, 34, -3.42476e-11
5, 35, -3.42404e-11
5, 36, -3.41922e-11
5, 37, -3.41013e-11
5, 38, -3.39661e-11
5, 39, -3.37856e-11
5, 40, -3.35588e-11
5, 41, -3.32852e-11
5, 42, -3.29646e-11
5, 43, -3.25971e-11
5, 44, -3.21833e-11
5, 45, -3.17236e-11
5, 46, -3.12193e-11
5, 47, -3.06716e-11
5, 48, -3.00819e-11
5, 49, -2.94519e-11
5, 50, -2.87835e-11
5, 51, -2.80787e-11
5, 52, -2.73395e-11
5, 53, -2.6568e-11
5, 54, -2.57666e-11
5, 55, -2.49373e-11
5, 56, -2.40823e-11
5, 57, -2.32038e-11
5, 58, -2.23039e-11
5, 59, -2.13844e-11
5, 60, -2.04474e-11
5, 61, -1.94946e-11
5, 62, -1.85277e-11
5, 63, -1.75484e-11
5, 64, -1.6558e-11
5, 65, -1.5558e-11
5, 66, -1.45496e-11
5, 67, -1.35338e-11
5, 68, -1.25117e-11
5, 69, -1.14842e-11
5, 70, -1.04522e-11
5, 71, -9.41623e-12
5, 72, -8.37704e-12
5, 73, -7.33515e-12
5, 74, -6.29104e-12
5, 75, -5.24512e-12
5, 76, -4.19777e-12
5, 77, -3.14931e-12
5, 78, -2.10003e-12
5, 79, -1.05018e-12
5, 80, 0
6, 1, -2.78829e-11
6, 2, -2.79104e-11
6, 3, -2.79612e-11
